home-wins,home-draws,home-losses,home-goals,home-opposition-goals,home-shots,home-opposition-shots,home-shots-on-target,home-opposition-shots-on-target,away-wins,away-draws,away-losses,away-goals,away-opposition-goals,away-shots,away-opposition-shots,away-shots-on-target,away-opposition-shots-on-target,result,odds-home,odds-draw,odds-away
6,2,2,20,14,138,116,43,45,2,4,4,9,12,120,143,39,52,1,1.36,5.5,9.0
2,3,5,10,21,118,136,33,48,5,4,1,23,18,171,113,55,45,1,3.5,3.6,2.15
6,1,3,16,15,118,136,36,46,5,3,2,22,9,142,85,52,26,0,6.0,4.75,1.53
2,1,7,9,20,114,146,42,59,3,6,1,14,9,142,142,44,55,0,2.05,3.75,3.7
1,4,5,6,13,113,137,24,39,5,3,2,21,13,193,130,67,44,0,2.4,3.6,3.0
6,1,3,10,8,109,125,34,28,4,1,5,14,20,121,129,33,43,1,1.67,4.2,5.25
3,2,5,3,6,103,176,31,45,5,2,3,15,15,111,136,35,47,2,2.4,3.3,3.25
2,3,5,8,14,123,144,38,51,1,4,5,5,12,115,122,22,37,2,2.0,3.3,4.5
2,3,5,8,16,99,179,41,53,4,4,2,20,13,191,113,64,36,0,3.2,3.4,2.4
2,2,6,7,14,143,107,41,41,7,3,0,17,5,148,136,49,33,1,4.5,3.6,1.91
4,4,2,19,10,138,87,48,26,3,6,1,14,9,131,150,42,56,1,1.25,6.5,15.0
1,3,6,8,17,139,126,72,67,2,3,5,11,22,116,151,35,52,0,2.38,3.2,3.4
7,2,1,24,13,150,123,47,45,2,2,6,11,21,122,138,45,60,0,1.8,3.75,5.0
5,5,0,21,8,143,117,57,36,4,4,2,20,13,181,129,65,41,2,2.4,3.5,3.1
3,1,6,13,23,119,135,29,47,6,1,3,12,9,107,119,36,25,2,4.75,3.6,1.85
2,5,3,17,15,140,157,54,56,4,4,2,23,20,177,111,59,47,1,1.65,4.0,6.0
7,1,2,15,9,111,119,42,26,7,2,1,24,13,158,117,48,43,1,1.53,4.2,7.5
2,2,6,2,7,103,172,30,49,5,4,1,22,13,179,122,63,41,1,6.5,4.2,1.57
6,3,1,17,7,152,139,47,34,5,4,1,22,10,142,107,58,32,0,2.88,3.6,2.5
2,3,5,11,22,112,143,31,47,5,3,2,21,11,139,89,49,29,2,5.5,3.8,1.73
5,2,3,15,15,118,138,41,47,3,1,6,9,15,145,110,41,43,2,1.8,3.6,5.25
4,4,2,19,12,178,115,57,38,2,3,5,7,13,123,138,38,49,1,1.45,4.75,8.0
2,3,5,12,21,116,148,42,59,3,4,3,18,15,136,148,53,54,2,5.5,3.8,1.73
1,4,5,5,12,119,129,23,40,2,4,4,9,15,103,181,45,54,2,3.0,3.25,2.6
3,5,2,14,10,127,150,42,55,1,3,6,8,17,135,130,63,64,2,2.55,3.2,3.1
3,4,3,21,20,167,112,57,45,2,1,7,11,25,112,132,27,51,1,1.95,3.75,4.0
4,3,3,18,14,127,141,52,50,3,2,5,4,5,91,178,29,51,1,1.25,5.5,15.0
2,3,5,7,13,121,150,36,51,1,1,8,8,24,108,135,28,49,0,2.3,3.2,3.3
3,4,3,11,15,109,182,51,56,2,3,5,11,24,107,144,32,49,1,1.73,3.6,5.25
4,1,5,9,12,138,115,37,43,7,1,2,16,9,118,106,44,25,2,8.0,4.1,1.44
5,4,1,16,7,150,139,47,36,5,2,3,13,14,119,138,40,47,1,1.73,3.6,5.25
6,2,2,22,14,160,116,45,46,3,4,3,14,11,131,141,43,50,0,1.57,3.6,6.5
4,4,2,18,12,179,114,54,38,5,3,2,21,14,190,107,61,38,0,2.38,3.4,3.0
2,3,5,12,21,113,152,40,57,4,5,1,20,10,144,107,59,31,2,5.0,3.75,1.73
6,3,1,25,11,125,92,53,29,4,3,3,20,18,169,98,53,45,1,1.25,6.0,11.0
1,4,5,6,13,120,135,27,46,2,3,5,10,17,126,138,58,65,0,2.6,3.1,2.9
4,5,1,19,11,135,115,54,35,5,3,2,20,13,160,103,47,39,1,1.57,4.2,6.5
1,2,7,9,22,116,142,31,46,1,4,5,6,13,130,120,29,41,1,2.05,3.25,4.33
3,1,6,4,8,82,188,25,59,4,1,5,8,10,136,135,38,48,0,2.45,3.1,3.4
4,4,2,18,14,189,108,58,39,5,4,1,17,8,155,136,50,35,1,1.7,4.0,5.5
7,1,2,16,9,137,107,51,26,6,3,1,24,12,132,90,51,29,2,2.38,3.25,3.4
2,4,4,9,13,114,135,56,58,2,3,5,6,12,133,142,36,48,2,2.3,3.2,3.6
1,3,6,9,24,106,156,27,54,3,5,2,16,13,173,125,50,41,2,4.6,3.75,1.85
4,2,4,19,19,160,108,49,45,2,3,5,13,20,121,143,44,52,2,1.91,3.6,4.5
4,2,4,13,16,118,139,42,51,4,3,3,17,14,138,132,54,46,0,5.75,4.0,1.67
3,4,3,15,12,114,154,38,57,4,3,3,11,14,118,177,53,52,2,3.8,3.5,2.1
4,4,2,19,15,158,126,59,42,4,4,2,20,14,187,102,63,37,2,2.25,3.5,3.4
5,2,3,14,14,129,170,57,48,1,4,5,7,14,111,135,51,56,1,1.67,3.8,6.0
4,2,4,9,9,132,139,37,46,5,4,1,18,9,141,107,50,33,2,6.0,4.2,1.6
4,4,2,17,12,156,143,49,44,3,2,5,5,8,87,182,23,57,1,1.5,4.33,8.0
6,3,1,24,12,137,91,53,30,2,2,6,10,18,117,139,34,41,1,1.29,6.0,12.0
1,4,5,5,12,129,119,29,42,4,1,5,18,20,160,110,46,47,1,2.8,3.2,2.8
2,3,5,7,13,132,141,34,48,1,2,7,7,26,109,164,24,59,1,2.0,3.5,4.2
5,3,2,21,14,161,109,50,37,4,2,4,13,16,112,155,41,53,1,1.7,3.8,5.75
4,4,2,19,12,175,125,53,36,3,4,3,15,13,110,157,39,59,1,1.33,5.5,11.0
3,2,5,16,21,121,150,47,49,7,1,2,17,8,146,109,53,24,1,6.0,4.2,1.62
6,3,1,21,9,144,106,53,33,4,4,2,20,14,159,128,59,39,1,2.4,3.5,3.1
1,2,7,8,21,111,153,33,52,6,1,3,16,14,133,159,61,44,1,3.6,3.5,2.15
4,4,2,18,15,163,111,55,41,3,2,5,8,13,117,156,32,52,1,1.22,7.0,15.0
6,1,3,17,11,148,112,51,28,4,4,2,18,12,153,135,48,45,1,1.73,3.9,5.25
1,3,6,8,17,100,135,37,56,4,4,2,17,12,190,126,54,37,2,3.75,3.5,2.1
1,2,7,7,26,110,164,25,61,2,4,4,9,13,121,131,31,43,0,2.38,3.3,3.3
2,4,4,12,14,108,169,38,62,3,2,5,11,14,128,143,36,47,2,2.88,3.25,2.7
3,2,5,12,17,109,166,38,57,6,3,1,25,12,146,86,57,28,2,9.0,5.5,1.36
4,0,6,18,22,164,112,47,51,5,3,2,19,13,160,113,50,37,2,2.8,3.3,2.75
3,2,5,5,10,84,175,24,55,3,2,5,18,22,120,149,48,47,1,2.9,3.2,2.7
6,1,3,16,11,143,134,63,32,4,1,5,13,15,141,133,38,45,0,1.73,4.0,5.0
2,2,6,8,18,112,176,29,55,3,4,3,16,16,152,129,57,40,2,7.5,4.5,1.5
2,3,5,14,17,107,169,39,59,2,5,3,10,12,122,127,33,38,0,2.5,3.25,3.2
3,2,5,13,17,111,172,42,54,5,3,2,21,14,182,107,63,39,2,8.0,4.75,1.45
3,2,5,17,21,125,144,47,44,2,2,6,8,19,105,147,29,48,0,2.38,3.3,3.3
3,0,7,15,24,159,123,41,56,1,3,6,9,17,101,139,35,50,0,2.25,3.4,3.5
4,2,4,7,9,85,179,24,54,6,3,1,22,9,142,107,51,34,2,9.0,5.0,1.4
4,3,3,17,14,157,132,49,48,6,2,2,21,12,160,119,55,36,0,2.25,3.4,3.5
6,1,3,19,12,148,117,48,31,1,3,6,8,23,110,150,25,58,0,1.33,5.75,10.0
4,4,2,15,13,186,120,53,37,7,2,1,27,12,155,94,56,30,1,3.0,3.5,2.5
7,2,1,23,9,140,105,47,32,3,2,5,14,15,110,172,44,51,1,1.29,6.5,11.0
2,3,5,9,17,103,148,27,51,2,2,6,7,17,112,176,31,55,1,1.85,3.5,5.0
4,3,3,16,14,161,121,61,38,3,4,3,13,14,148,134,41,52,1,1.57,4.5,6.0
4,2,4,14,14,146,130,40,38,2,1,7,13,25,170,117,39,54,2,2.15,3.5,3.6
6,2,2,23,14,156,93,56,35,5,2,3,15,11,144,128,61,32,0,1.5,4.75,7.0
1,4,5,9,20,103,163,29,61,2,3,5,14,17,100,175,36,63,1,2.0,3.6,4.0
2,5,3,10,12,123,115,37,38,5,3,2,16,12,180,116,58,40,0,5.5,3.8,1.73
1,4,5,10,16,99,145,33,48,2,3,5,16,21,124,148,48,44,2,2.25,3.3,3.6
5,3,2,17,10,154,112,53,30,4,2,4,7,9,87,168,23,50,1,1.4,4.8,9.5
6,3,1,22,12,189,97,66,33,6,1,3,19,12,151,110,51,34,0,2.2,3.5,3.5
7,2,1,25,11,142,106,50,35,1,4,5,9,14,98,130,31,41,0,1.25,6.5,15.0
3,3,4,14,16,109,147,35,50,5,3,2,15,11,184,111,61,39,0,4.2,3.6,1.95
3,2,5,7,12,85,181,22,61,5,3,2,15,9,138,115,58,32,1,6.0,3.8,1.67
2,2,6,8,22,102,190,32,63,2,3,5,10,19,110,160,32,57,2,3.1,3.3,2.5
3,3,4,12,16,139,129,38,52,4,2,4,14,14,149,132,40,38,1,2.05,3.5,3.9
5,4,1,20,12,179,90,64,31,2,6,2,11,10,116,127,36,42,1,1.29,6.0,13.0
2,2,6,13,17,105,177,41,54,3,3,4,17,19,114,139,47,42,0,2.38,3.3,3.3
3,1,6,13,21,157,116,36,51,1,3,6,11,17,96,184,33,61,1,1.67,4.0,5.75
5,3,2,17,11,168,111,59,34,5,2,3,18,12,143,111,50,35,1,2.15,3.4,3.8
6,3,1,22,11,169,82,59,30,5,3,2,16,9,174,112,60,26,0,1.5,4.5,7.5
3,2,5,13,16,155,137,43,39,6,3,1,21,12,172,83,62,25,2,5.25,4.0,1.7
5,2,3,16,13,156,105,53,35,4,1,5,9,13,83,190,21,66,0,1.2,7.0,19.0
1,4,5,8,13,99,131,29,40,3,3,4,13,15,105,151,32,50,1,2.5,3.2,3.2
0,3,7,8,18,92,187,27,58,7,2,1,23,9,146,103,53,36,2,9.0,5.0,1.4
5,4,1,14,9,180,109,59,38,3,3,4,12,16,124,143,34,54,0,1.62,4.2,6.0
3,4,3,15,15,112,132,42,41,2,2,6,8,22,97,192,32,66,1,1.75,3.75,5.25
2,5,3,11,11,110,136,33,45,6,3,1,21,10,169,83,59,30,2,8.0,4.75,1.44
5,3,2,16,8,141,110,60,27,3,1,6,11,19,157,123,33,51,1,1.8,3.8,4.75
4,4,2,15,9,170,106,60,23,6,2,2,20,10,169,99,58,30,2,3.2,3.4,2.4
3,3,4,11,17,110,152,35,55,1,3,6,9,16,103,162,40,49,1,2.05,3.6,3.8
3,3,4,12,14,113,149,35,48,0,2,8,7,20,89,187,24,59,2,1.65,4.2,5.5
3,2,5,8,13,84,211,19,72,3,2,5,14,16,146,136,45,44,1,3.3,3.3,2.38
7,1,2,21,9,165,90,61,26,5,3,2,15,8,143,113,58,28,1,1.53,4.33,7.0
7,2,1,24,9,172,88,62,30,2,4,4,9,11,92,132,26,35,0,1.22,7.0,15.0
3,1,6,10,19,150,133,29,53,3,3,4,12,17,120,146,35,54,0,2.0,3.6,4.0
7,2,1,23,10,151,101,53,35,5,5,0,14,5,185,96,59,29,0,1.95,3.6,4.2
2,1,7,8,23,89,207,28,65,3,4,3,11,10,161,103,56,26,1,5.75,3.8,1.7
3,3,4,12,16,112,148,30,55,2,4,4,10,14,106,150,33,50,2,1.8,3.6,5.25
7,2,1,24,13,182,77,69,30,4,3,3,14,13,113,134,36,39,1,1.29,6.0,12.0
1,2,7,9,18,113,161,45,48,4,3,3,13,12,181,105,59,36,2,5.0,4.0,1.73
3,2,5,16,18,148,137,46,48,6,3,1,23,9,181,86,65,30,2,6.5,4.5,1.53
5,2,3,14,12,132,121,52,33,0,2,8,9,21,102,160,37,48,0,1.6,4.33,6.0
4,3,3,13,12,179,102,55,34,7,3,0,21,7,157,95,50,31,0,2.6,3.4,2.9
3,3,4,11,11,156,104,57,27,7,2,1,26,11,194,79,79,33,0,3.4,3.6,2.2
3,3,4,12,17,120,143,38,54,3,3,4,12,13,126,147,39,45,2,2.3,3.4,3.4
1,2,7,8,19,91,193,25,62,2,1,7,8,23,81,208,25,67,1,2.15,3.4,3.8
5,5,0,14,5,182,99,58,25,3,2,5,10,18,152,129,28,51,1,1.5,4.5,7.5
4,2,4,14,18,119,138,43,50,3,3,4,12,16,99,145,27,55,1,2.8,3.3,2.75
2,4,4,9,11,85,145,27,41,7,1,2,24,8,170,84,64,23,2,7.0,4.0,1.57
2,4,4,11,15,104,141,35,48,4,2,4,11,14,88,210,23,68,1,1.95,3.4,4.5
3,2,5,9,18,90,200,23,69,6,3,1,21,9,179,87,63,29,2,9.0,6.0,1.33
7,1,2,23,7,170,90,63,22,5,5,0,16,7,176,100,59,26,1,1.75,3.8,5.25
1,1,8,6,26,86,206,28,68,3,4,3,14,13,109,133,37,43,0,3.1,3.2,2.6
3,2,5,13,18,101,142,28,54,1,4,5,7,11,89,140,25,39,0,1.91,3.6,4.5
7,3,0,26,9,183,79,76,31,2,2,6,10,17,84,202,24,66,1,1.17,8.5,19.0
0,3,7,10,20,94,162,37,50,3,2,5,17,19,147,127,46,47,1,2.63,3.4,2.88
7,3,0,22,8,149,99,47,35,4,3,3,13,12,127,146,36,49,1,1.4,5.0,9.0
3,4,3,12,13,179,94,55,34,2,2,6,11,21,148,135,29,52,0,1.45,4.75,8.0
3,4,3,11,9,146,107,56,24,4,3,3,13,12,133,115,51,32,1,2.2,3.4,3.6
5,2,3,15,17,123,135,44,48,3,3,4,11,14,126,140,41,50,2,2.4,3.3,3.3
3,1,6,20,23,135,135,45,53,4,3,3,11,8,147,115,56,23,1,3.5,3.3,2.3
6,3,1,20,9,178,88,63,32,7,1,2,22,8,157,96,58,28,2,2.15,3.6,3.6
4,3,3,12,13,132,130,41,43,3,2,5,10,17,94,199,28,64,1,1.62,4.0,6.5
2,1,7,9,18,85,213,23,66,2,3,5,13,19,99,139,25,53,1,3.4,3.4,2.3
5,4,1,16,8,177,96,61,28,1,3,6,14,22,103,161,43,48,1,1.36,5.5,9.0
3,4,3,15,14,107,136,37,45,5,2,3,14,15,120,139,40,42,1,2.2,3.3,3.75
2,3,5,11,19,145,130,29,55,7,3,0,22,8,155,94,43,32,2,4.75,4.2,1.75
4,2,4,13,14,126,138,36,47,8,2,0,27,8,197,74,80,28,1,5.0,4.0,1.75
3,3,4,12,13,125,124,43,38,2,5,3,12,14,167,92,54,34,0,3.6,3.5,2.15
1,4,5,9,13,88,138,25,40,1,2,7,7,26,88,188,30,61,1,1.83,3.5,5.25
7,3,0,25,8,157,93,51,30,5,3,2,14,9,127,124,43,39,1,1.35,5.5,9.5
3,1,6,9,18,95,198,30,65,4,2,4,16,17,126,136,39,48,1,3.5,3.5,2.2
1,1,8,6,26,83,191,29,63,3,1,6,21,22,132,140,45,52,0,3.5,3.3,2.3
2,3,5,13,17,104,144,27,48,5,3,2,19,11,174,84,62,33,1,5.25,4.0,1.7
1,2,7,12,25,98,161,41,56,3,1,6,11,16,96,210,27,62,1,2.15,3.5,3.6
4,2,4,11,16,124,131,37,41,2,4,4,10,14,118,123,40,38,1,3.1,3.4,2.45
8,0,2,23,7,139,104,55,31,4,4,2,18,14,106,141,38,45,1,1.25,6.25,15.0
7,2,1,26,11,190,74,72,33,2,3,5,10,20,136,136,28,57,0,1.3,6.0,11.0
2,6,2,12,13,163,87,53,34,5,4,1,17,8,185,82,68,26,1,2.2,3.4,3.6
4,3,3,10,9,153,107,54,25,2,4,4,9,11,92,132,25,38,1,1.7,3.7,6.0
4,2,4,18,16,137,132,41,43,2,3,5,14,19,100,156,27,50,1,2.4,3.4,3.2
1,4,5,9,16,118,127,38,44,7,3,0,24,8,154,99,48,33,1,4.2,3.75,1.91
2,2,6,20,24,132,144,43,54,3,6,1,12,10,163,89,56,33,2,5.25,4.0,1.7
4,3,3,17,15,173,88,54,37,4,2,4,11,17,125,127,38,43,1,1.29,6.5,11.0
2,4,4,8,9,91,135,27,35,6,3,1,26,12,195,69,70,32,2,6.0,4.33,1.6
5,3,2,14,8,128,131,44,37,4,3,3,10,9,148,104,51,24,0,3.1,3.3,2.5
3,1,6,11,18,101,193,27,58,9,0,1,23,5,139,97,53,27,2,10.0,5.75,1.33
4,4,2,16,9,166,91,63,29,1,2,7,8,25,92,181,33,60,1,1.22,7.0,15.0
3,4,3,14,13,104,130,33,42,2,2,6,15,24,103,153,43,52,1,2.05,3.5,4.0
2,4,4,10,18,120,146,26,54,4,1,5,12,17,104,201,35,63,1,1.67,4.0,5.75
1,2,7,18,24,118,149,42,56,10,0,0,24,2,149,91,57,25,2,6.5,4.2,1.57
2,4,4,7,10,93,131,28,34,2,2,6,15,24,98,148,42,52,1,2.1,3.4,4.0
5,3,2,13,7,121,137,45,38,2,3,5,13,16,102,149,28,46,0,2.6,3.4,2.9
3,1,6,9,16,98,192,26,60,4,2,4,11,17,118,127,37,46,1,2.63,3.3,2.9
4,3,3,16,13,108,126,34,44,3,6,1,10,10,163,85,55,33,2,5.75,3.8,1.7
3,4,3,11,15,127,136,32,47,1,2,7,7,23,100,176,37,57,1,1.62,4.1,6.0
4,2,4,18,16,134,131,43,45,3,4,3,7,9,145,96,46,26,2,3.0,3.3,2.6
4,3,3,16,14,168,80,57,34,6,3,1,22,10,149,104,46,35,1,2.15,3.6,3.5
4,4,2,17,8,174,95,67,32,3,1,6,10,18,99,209,33,67,1,1.22,7.0,15.0
2,4,4,11,16,119,124,40,46,6,3,1,24,11,178,75,62,34,2,4.2,3.6,1.95
5,3,2,22,12,137,108,44,39,4,2,4,15,14,101,129,28,47,1,1.33,5.5,8.5
3,1,6,11,19,94,221,34,73,3,3,4,9,9,94,126,29,34,1,2.9,3.1,2.6
10,0,0,23,2,140,89,54,24,4,1,5,17,17,133,128,46,46,1,1.36,5.0,8.5
1,2,7,7,22,108,172,39,54,5,3,2,18,13,170,73,56,28,2,10.0,5.5,1.3
2,3,5,15,18,107,154,35,48,2,3,5,10,16,112,125,38,48,2,2.5,3.3,2.9
4,5,1,11,9,149,88,51,28,4,0,6,9,15,103,184,28,57,1,1.22,6.5,13.0
2,2,6,14,25,104,140,41,50,4,3,3,11,14,126,143,36,49,2,2.63,3.2,2.8
4,1,5,9,16,110,128,34,48,1,1,8,17,24,114,149,42,59,0,2.5,3.3,2.9
6,3,1,23,10,171,73,60,32,5,3,2,14,8,130,127,46,37,1,1.3,5.5,10.0
4,3,3,10,10,148,97,49,30,4,4,2,17,9,191,88,69,28,2,2.8,3.25,2.6
1,2,7,6,19,107,166,38,50,3,2,5,11,15,117,113,39,42,0,4.33,3.5,1.95
4,1,5,11,16,94,195,37,61,4,0,6,10,16,99,192,31,60,1,2.4,3.25,3.3
10,0,0,23,2,138,91,52,27,4,3,3,13,12,118,136,42,42,1,1.25,6.5,14.0
2,3,5,15,17,109,146,37,45,4,3,3,14,15,128,145,39,53,1,2.1,3.6,3.7
7,2,1,27,11,182,72,63,33,6,2,2,20,12,167,80,54,29,1,2.35,3.6,3.1
5,4,1,14,10,168,86,59,29,3,3,4,9,9,92,128,28,36,1,1.25,6.0,16.0
3,3,4,8,13,123,108,37,34,4,1,5,14,14,96,135,25,50,2,1.75,3.7,5.5
2,2,6,13,26,105,138,42,51,3,1,6,11,19,118,131,39,46,2,2.9,3.4,2.6
5,3,2,20,10,147,98,49,34,1,2,7,18,24,112,146,43,58,1,1.29,5.5,9.5
3,2,5,9,17,115,128,35,49,5,3,2,20,9,188,89,66,26,2,5.5,3.75,1.62
3,3,4,12,15,117,117,38,43,3,2,5,8,14,127,101,36,34,1,2.2,3.4,3.6
6,1,3,19,12,162,79,53,28,4,1,5,13,16,101,186,40,56,1,1.17,8.5,19.0
3,2,5,10,11,90,151,26,43,2,3,5,13,16,104,148,37,43,0,2.75,3.2,2.88
4,0,6,11,19,100,188,32,63,7,2,1,26,10,166,75,57,34,0,11.0,5.5,1.33
5,1,4,15,13,97,124,27,44,1,3,6,8,19,111,174,40,51,1,1.75,3.7,5.5
3,3,4,13,16,133,147,41,55,6,4,0,16,7,184,81,66,25,2,6.0,4.0,1.65
4,0,6,14,19,121,129,44,47,6,2,2,22,10,160,94,51,34,0,4.33,3.4,1.85
1,2,7,17,23,96,151,40,61,2,1,7,13,29,108,139,42,55,2,1.75,3.5,4.75
3,3,4,13,16,111,145,38,47,3,1,6,10,21,111,136,35,50,1,1.8,3.5,4.5
6,2,2,24,10,191,87,68,27,10,0,0,23,4,142,80,53,24,1,2.63,3.25,2.63
4,0,6,14,18,105,163,42,48,3,2,5,8,15,130,105,38,33,1,3.6,3.4,2.2
1,3,6,9,21,120,160,44,56,4,1,5,17,20,118,133,47,48,1,3.3,3.5,2.3
2,3,5,12,15,108,135,40,39,9,0,1,21,6,140,80,48,25,2,6.0,4.1,1.62
4,1,5,12,17,107,188,36,71,3,3,4,12,15,111,140,39,43,2,3.1,3.3,2.5
3,1,6,14,27,105,129,40,54,5,3,2,21,12,153,103,48,39,2,7.0,4.75,1.5
7,1,2,25,9,178,92,65,28,6,1,3,18,10,96,120,31,42,1,1.33,5.5,11.0
2,1,7,9,23,98,145,37,53,2,3,5,8,11,89,146,24,44,0,2.5,3.2,3.2
3,3,4,13,16,128,143,40,55,1,2,7,16,21,96,145,37,55,1,2.38,3.4,3.2
3,3,4,13,15,117,116,38,43,6,1,3,17,13,155,81,48,30,1,4.5,4.0,1.8
7,3,0,18,7,160,82,61,26,6,3,1,24,10,170,78,62,33,0,2.15,3.4,3.75
4,1,5,17,21,104,138,46,47,2,2,6,8,17,99,122,34,37,0,1.83,3.75,4.75
1,2,7,14,21,90,145,33,51,4,3,3,17,10,122,108,42,39,2,3.25,3.4,2.38
5,4,1,19,10,155,76,49,28,3,1,6,13,28,111,134,42,57,2,1.22,7.0,15.0
6,0,4,16,16,143,82,46,31,8,0,2,28,8,189,80,73,26,0,2.15,3.5,3.6
2,3,5,7,10,89,133,22,42,4,2,4,15,15,133,141,41,52,2,2.5,3.2,3.25
4,2,4,14,15,113,145,41,44,6,4,0,16,7,160,89,61,29,0,6.0,4.2,1.6
5,1,4,16,13,88,136,26,51,3,1,6,11,19,112,180,35,70,1,1.7,3.8,5.75
6,2,2,24,11,152,105,52,39,4,0,6,12,16,100,167,38,48,1,1.2,7.5,17.0
9,0,1,19,6,127,86,42,27,1,3,6,10,21,128,149,45,55,1,1.18,8.0,19.0
3,2,5,7,14,131,108,36,34,2,3,5,11,16,110,132,40,37,1,1.83,3.5,5.25
7,1,2,25,11,171,106,59,41,1,3,6,8,18,99,127,34,40,2,1.22,7.0,15.0
3,2,5,18,23,110,134,49,44,1,2,7,13,20,89,151,33,55,2,2.05,3.5,3.9
4,0,6,13,14,108,175,43,50,2,3,5,10,17,111,142,40,41,1,2.9,3.25,2.7
5,3,2,21,13,156,79,52,31,9,0,1,20,6,123,83,44,30,0,2.65,3.25,2.9
2,3,5,8,12,88,133,23,44,5,1,4,14,13,86,140,25,52,0,2.7,3.1,3.0
2,1,7,8,21,110,177,34,68,7,1,2,27,8,181,86,69,30,0,9.5,5.25,1.36
4,0,6,15,29,112,136,42,56,4,1,5,10,14,148,104,43,34,1,3.4,3.4,2.3
6,4,0,16,7,173,90,64,29,1,3,6,10,20,120,147,42,56,0,1.2,7.5,17.0
4,3,3,15,15,105,161,36,50,5,2,3,17,9,124,111,44,38,0,2.88,3.4,2.63
5,2,3,16,13,135,138,43,48,5,1,4,16,17,150,79,49,31,2,6.0,4.5,1.57
8,1,1,19,6,122,78,41,27,6,1,3,23,12,175,107,61,44,1,1.95,3.6,4.2
2,2,6,11,15,88,143,33,48,2,2,6,8,19,107,164,34,64,2,1.7,3.9,5.5
5,3,2,18,9,125,108,48,38,3,2,5,17,22,111,129,48,45,1,1.7,4.0,5.25
1,3,6,9,19,116,151,40,60,4,4,2,20,14,136,81,48,32,1,8.0,4.75,1.45
3,1,6,10,16,141,102,38,38,5,1,4,15,16,135,132,42,44,2,1.85,3.75,4.5
7,2,1,26,6,183,80,66,26,2,3,5,7,11,93,138,24,46,1,1.29,6.0,13.0
2,3,5,10,18,98,133,38,44,5,0,5,13,12,122,167,41,50,1,2.15,3.3,3.9
5,1,4,14,13,91,141,28,51,3,4,3,15,16,105,164,42,53,1,2.3,3.25,3.5
2,2,6,8,16,113,160,42,42,6,4,0,15,6,171,90,62,29,2,5.75,4.0,1.65
5,1,4,18,16,140,75,48,27,4,0,6,12,26,105,134,38,54,1,1.22,7.0,15.0
5,1,4,19,14,165,110,56,47,2,3,5,11,18,117,157,42,61,1,1.29,6.0,13.0
4,4,2,17,12,148,76,50,28,7,2,1,22,6,172,87,56,26,1,2.3,3.4,3.4
7,3,0,17,5,176,88,69,24,3,3,4,11,16,97,133,40,48,1,1.25,6.5,14.0
1,3,6,6,12,85,149,20,49,6,2,2,23,11,127,116,52,44,0,3.9,3.3,2.15
2,4,4,13,17,107,166,40,53,1,2,7,8,19,100,136,38,52,1,2.15,3.3,3.9
2,2,6,10,18,95,168,35,68,3,1,6,11,16,145,99,42,38,2,3.9,3.4,2.1
6,1,3,17,12,131,134,43,41,5,1,4,12,12,96,136,29,48,0,2.25,3.3,3.6
5,0,5,14,12,119,173,44,53,8,1,1,19,6,125,73,43,27,0,9.0,5.0,1.4
4,0,6,13,23,108,123,40,44,2,2,6,7,17,107,153,38,45,1,2.4,3.3,3.25
2,2,6,16,25,117,134,48,52,6,1,3,19,14,143,69,48,25,2,7.5,5.0,1.44
7,2,1,19,7,126,73,43,30,4,0,6,12,23,104,121,39,43,1,1.25,6.5,15.0
1,1,8,5,17,92,128,33,50,1,4,5,6,11,88,142,21,49,1,2.1,3.2,4.2
6,3,1,21,8,123,114,51,41,2,2,6,10,19,90,169,34,71,1,1.4,5.25,8.5
2,2,6,8,17,111,160,40,62,4,1,5,12,11,109,169,41,51,0,2.15,3.3,3.9
2,3,5,8,16,95,144,37,55,6,1,3,17,12,140,124,44,41,0,2.63,3.3,2.9
5,2,3,14,13,98,140,31,50,2,2,6,14,24,105,135,45,50,1,2.1,3.4,4.0
7,2,1,22,7,167,89,54,30,3,4,3,13,14,102,151,39,48,1,1.44,5.0,7.5
1,2,7,3,17,106,144,33,45,5,3,2,17,10,147,76,56,27,1,5.5,4.2,1.65
2,2,6,6,17,107,152,36,49,2,3,5,9,15,116,143,36,56,1,1.85,3.6,4.75
4,3,3,15,13,149,81,59,31,5,1,4,18,13,161,107,57,46,1,2.15,3.6,3.6
7,3,0,18,5,183,85,75,23,1,2,7,14,26,108,136,46,50,0,1.25,6.5,15.0
3,3,4,13,18,102,157,39,53,1,4,5,6,9,91,142,22,48,1,1.95,3.4,4.5
4,0,6,12,23,99,124,37,44,4,2,4,13,11,111,164,42,45,1,2.0,3.5,4.2
2,4,4,9,15,99,144,36,50,3,1,6,14,16,146,99,47,37,2,3.6,3.4,2.2
5,2,3,13,13,98,144,31,50,2,1,7,5,15,101,123,33,48,2,2.2,3.3,3.8
2,2,6,10,20,92,170,32,73,7,1,2,19,10,141,64,49,20,2,11.0,6.5,1.29
7,2,1,23,7,161,84,54,28,6,3,1,21,7,129,115,55,39,1,1.67,4.2,5.25
5,2,3,17,13,133,125,39,40,7,2,1,21,8,123,68,42,29,2,6.0,4.1,1.62
7,1,2,19,10,142,70,49,21,4,2,4,13,16,99,151,40,47,0,1.25,6.5,15.0
1,3,6,14,24,101,142,42,49,4,2,4,17,15,126,118,35,39,1,2.6,3.5,2.8
6,3,1,23,9,131,124,58,42,5,2,3,13,13,99,144,31,49,1,1.67,3.8,6.0
